,actor id,actor name,character,gender,movie id,movie release year,title,age,place of birth
744,78216,Louise Bourgoin,Adèle Blanc-Sec,Female,35552,2010,The Extraordinary Adventures of Adèle Blanc-Sec,29,"Vannes Bretagne, France"
745,124747,Pierre Coffin,Minions (various),Male,54551,2010,Banana,43,
746,980,Vinnie Jones,McTeague,Male,29564,2010,Smokin' Aces 2: Assassins' Ball,45,Watford - Hertfordshire - England - UK
747,108919,Chris Riggi,Jacob White,Male,40264,2010,Vampires Suck,25,New York City - New York - USA
748,87079,Jaleel White,Dr. Terry McCormick,Male,52454,2010,Mega Shark vs. Crocosaurus,34,"Pasadena, California, USA"
749,9656,Johnny Knoxville,Himself,Male,16290,2010,Jackass 3D,39,"Knoxville, Tennessee, USA"
750,122158,Saori Hara,Ruizhu,Female,67308,2011,3-D Sex and Zen: Extreme Ecstasy,23,"Hiroshima, Hiroshima Prefecture, Japan"
751,4491,Jennifer Aniston,Dr. Julia Harris,Female,51540,2011,Horrible Bosses,42,"Sherman Oaks, Los Angeles, California, USA"
752,573773,Laurence R. Harvey,Martin,Male,74997,2011,The Human Centipede 2 (Full Sequence),41,"Wigan, Regno Unito"
753,116931,Jennifer Pudavick,Kenia,Female,71672,2011,Wrong Turn 4: Bloody Beginnings,29,"Winnipeg, Manitoba, Canada"
754,1016071,Déborah Révy,Cécile,Female,86331,2011,Desire,24,"Lyon,France"
755,70456,Emily Browning,Baby Doll,Female,23629,2011,Sucker Punch,23,"Melbourne, Victoria, Australia"
756,23458,Charlie Cox,Josemaría,Male,45054,2011,There Be Dragons,29,"London, England, UK"
757,227543,Deborah Secco,"Raquel Pacheco - ""Bruna Surfistinha""",Female,58235,2011,Confessions of a Brazilian Call Girl,32,"Rio de Janeiro, Rio de Janeiro, Brazil"
758,12077,Jim Cummings,Winnie the Pooh / Tigger (voice),Male,51162,2011,Winnie the Pooh,59,"Youngstown, Ohio, USA"
759,63,Milla Jovovich,M'lady De Winter,Female,52451,2011,The Three Musketeers,36,"Kyiv, Ukraine"
760,130567,Meaghan Jette Martin,"Johanna ""Jo"" Mitchell",Female,51481,2011,Mean Girls 2,19,"Las Vegas, Nevada, USA"
761,61363,Alex Pettyfer,John Smith / Number Four,Male,46529,2011,I Am Number Four,21,"Stevenage, Hertfordshire, England, UK"
762,12111,Justin Timberlake,Will Salas,Male,49530,2011,In Time,30,"Memphis, Tennessee, USA"
763,9206,Neve Campbell,Sidney Prescott,Female,41446,2011,Scream 4,38,"Guelph, Ontario, Canada"
764,6162,Paul Bettany,Priest,Male,38321,2011,Priest,40,"Harlesden, London, England, UK "
765,146748,Megan Hilty,Rosetta (voice),Female,86130,2011,Pixie Hollow Games,30,"Bellevue, Washington, U.S."
766,64344,Billy Gardell,Santa (voice),Male,79218,2011,Ice Age: A Mammoth Christmas,42,"Pittsburgh, Pennsylvania, USA"
767,478,Jamie Bell,Tintin (voice),Male,17578,2011,The Adventures of Tintin,25,"Billingham, Stockton on Tees, England, UK"
768,131820,Emma Bell,Molly,Female,55779,2011,Final Destination 5,25,"Woodstown, New Jersey, USA"
769,235541,Helene Bergsholm,Alma,Female,62564,2011,"Turn Me On, Dammit!",19,"Førde, Norway"
770,77996,Asa Butterfield,Hugo Cabret,Male,44826,2011,Hugo,14,"Islington, London, England, UK"
771,59919,Russell Brand,Easter Bunny (voice),Male,50359,2011,Hop,36,"Grays, Essex, England, UK"
772,37059,Nicholas D'Agosto,Mike,Male,58231,2011,Mardi Gras: Spring Break,31,"Omaha, Nebraska, USA"
773,84214,Taylor Lautner,Nathan Harper,Male,59965,2011,Abduction,19,"Grand Rapids, Michigan, USA "
774,59315,Olivia Wilde,Sabrina McArdle,Female,49520,2011,The Change-Up,27,"New York City, New York, USA"
775,62862,Danny McBride,Thadeous,Male,38319,2011,Your Highness,35,"Statesboro, Georgia, USA"
776,9048,Clark Gregg,Agent Phil Coulson,Male,76122,2011,Marvel One-Shot: The Consultant,49,Boston - Massachusetts - USA
777,32203,Stephen Moyer,Peterson,Male,121442,2011,Ice 2020,42,"Brentwood, Essex, England, UK"
778,1137,Juliette Binoche,Anne,Female,85545,2011,Elles,47,"Paris, France"
779,78029,Martin Lawrence,Malcolm / Big Momma,Male,38322,2011,"Big Mommas: Like Father, Like Son",46,"Frankfurt am Main, Germany"
780,65561,Kip Pardue,Carter McMullen,Male,71670,2011,Hostel: Part III,36,"Atlanta, Georgia, United States"
781,56731,Jessica Alba,Marissa Cortez Wilson,Female,56288,2011,Spy Kids: All the Time in the World,30,"Pomona, California, USA"
782,218948,Simon Bird,Will McKenzie,Male,69798,2011,The Inbetweeners Movie,27,"Guildford, Surrey, England, UK"
783,6383,Aaron Eckhart,Michael Nantz,Male,44943,2011,Battle: Los Angeles,43,"Cupertino, California, USA"
784,91351,Sarah Hyland,Dylan Schoenfield,Female,81250,2011,Geek Charming,21,"New York City, New York, USA"
785,145836,Aimee Teegarden,Nova Prescott,Female,51588,2011,Prom,22,"Downey, California, USA"
786,17052,Topher Grace,Matt Franklin,Male,50725,2011,Take Me Home Tonight,33,"New York City, New York, USA"
787,586790,Koki Maeda,Koichi,Male,79382,2011,I Wish,13,
788,139,Uma Thurman,The Bride,Female,414419,2011,Kill Bill: The Whole Bloody Affair,41,"Boston, Massachusetts, USA"
789,104561,Craig Roberts,Oliver Tate,Male,49020,2011,Submarine,20,"Newport, Wales"
790,5293,Willem Dafoe,Martin David,Male,70954,2011,The Hunter,56,"Appleton, Wisconsin, USA"
791,204,Kate Winslet,Nancy,Female,72113,2011,Carnage,36,"Reading, Berkshire, England, UK"
792,9015,Kelly Macdonald,Mérida (voice),Female,62177,2012,Brave,36,"Glasgow, Scotland, UK"
793,5723,John Leguizamo,Sid (voice),Male,57800,2012,Ice Age: Continental Drift,48," Bogotá, Colombia"
794,1204,Julia Roberts,Evil Queen,Female,62764,2012,Mirror Mirror,45,"Smyrna, Georgia, USA"
795,134,Jamie Foxx,Django Freeman,Male,68718,2012,Django Unchained,45,"Terrell, Texas, USA"
796,43775,Jane Lynch,Sergeant Calhoun (voice),Female,82690,2012,Wreck-It Ralph,52,"Evergreen Park, Illinois, USA"
797,1114607,Mathias Melloul,Romain,Male,112160,2012,Sexual Chronicles of a French Family,0,
798,214556,Indiana Evans,Emmaline 'Emma' Robinson,Female,115290,2012,Blue Lagoon: The Awakening,22," Sydney, Australia"
799,556435,Jo Yeo-jeong,Hwa-yeon,Female,122126,2012,The Concubine,31,"Seoul, South Korea"
800,27972,Josh Hutcherson,Sean Anderson,Male,72545,2012,Journey 2: The Mysterious Island,20,"Union, Kentucky, USA"
801,1073327,Camilla Arfwedson,Sheriff Angela,Female,125509,2012,Wrong Turn 5: Bloodlines,0,
802,226564,Mario Maurer,Jan Dara,Male,151512,2012,Jan Dara: The Beginning,24,"Bangkok, Thailand"
803,8338,Jodelle Ferland,Alexis Baxter,Female,134375,2012,Home Alone: The Holiday Heist,18,"Nanaimo, British Columbia, Canada"
804,6730,Sacha Baron Cohen,Aladeen / Efawadh,Male,76493,2012,The Dictator,41,"Hammersmith, London, England, UK"
805,21593,Jason Biggs,Jim Levenstein,Male,71552,2012,American Reunion,34,"Pompton Plains, New Jersey, USA"
806,556275,Matthew Mercer,Leon S. Kennedy,Male,133121,2012,Resident Evil: Damnation,30,
807,210824,Kristen Connolly,Dana Polk,Female,22970,2012,The Cabin in the Woods,32,
808,43366,Ann Dowd,Sandra,Female,84188,2012,Compliance,56,"Holyoke, Massachusetts, USA"
809,64880,Choi Min-sik,Choi Ik-hyun,Male,89501,2012,Nameless Gangster,50,"Seoul, South Korea"
810,239996,Benjamin Walker,Abraham Lincoln,Male,72331,2012,Abraham Lincoln: Vampire Hunter,30,"Georgia, USA"
811,205474,Adelaide Clemens,Heather Mason / Sharon Da Silva / Alessa,Female,61012,2012,Silent Hill: Revelation 3D,23,"Brisbane, Australia"
812,37917,Kristen Stewart,Snow White,Female,58595,2012,Snow White and the Huntsman,22,"Los Angeles, California, USA"
813,53714,Rachel McAdams,Paige Collins,Female,72570,2012,The Vow,34,"London, Ontario, Canada"
814,933160,Suraj Sharma,Pi Patel (16 / 17 Years),Male,87827,2012,Life of Pi,19,"New Delhi, India"
815,60900,Taylor Kitsch,John Carter,Male,49529,2012,John Carter,31,"Kelowna, British Columbia, Canada"
816,205,Kirsten Dunst,Eden Moore,Female,58244,2012,Upside Down,30,"Point Pleasant, New Jersey"
817,41901,Roselyn Sánchez,Lisa Morales,Female,75674,2012,Act of Valor,39,"San Juan, Puerto Rico"
818,230659,Takeru Satoh,Kenshin Himura,Male,127533,2012,Rurouni Kenshin,23,"Saitama Prefecture,Japan"
819,21007,Jonah Hill,Officer Morton Schmidt / Doug McQuaid,Male,64688,2012,21 Jump Street,29,"Los Angeles, California, USA"
820,51988,Lizzy Caplan,Claire Wise,Female,119569,2012,Marvel One-Shot: Item 47,30,"Los Angeles, California, USA"
821,49918,Charlie Tahan,Victor Frankenstein (voice),Male,62214,2012,Frankenweenie,15,"Glen Rock, Bergen, New Jersey, USA"
822,40325,Megumi Hayashibara,Rei Ayanami,Female,75629,2012,Evangelion: 3.0 You Can (Not) Redo,45,"Tokyo, Japan"
823,88322,Liam Boyle,Paul,Male,101179,2012,Truth or Dare,27,
824,36594,Juno Temple,Alice,Female,127867,2012,The Brass Teapot,23,"Hammersmith, London, England, UK"
825,16855,Mandy Moore,Rapunzel (voice),Female,82881,2012,Tangled Ever After,28,"Nashua, New Hampshire, USA"
826,17142,Paul Dano,Calvin,Male,103332,2012,Ruby Sparks,28,"New York City, New York, USA"
827,225692,Jeremy Irvine,Philip 'Pip' Pirrip,Male,121674,2012,Great Expectations,22,"Gamlingay, Cambridgeshire, England, United Kingdom"
828,78324,Jamie Chung,Eden,Female,96599,2012,Eden,29,"San Francisco, California, USA"
829,10959,Shia LaBeouf,Jack Bondurant,Male,82633,2012,Lawless,26,"Los Angeles, California, USA "
830,28639,Carmen Electra,Anne Babish,Female,86703,2012,2-Headed Shark Attack,40,"Sharonville, Ohio, USA"
831,47296,Jeffrey Dean Morgan,Clyde,Male,77883,2012,The Possession,46,"Seattle, WA, USA"
832,89819,Zachary Gordon,Greg Heffley,Male,82650,2012,Diary of a Wimpy Kid: Dog Days,14,"California, United States"
833,34947,Kevin Conroy,Bruce Wayne / Batman (voice),Male,76589,2012,Justice League: Doom,57,"Westbury, New York, U.S."
834,31838,Danielle Panabaker,Maddy,Female,71668,2012,Piranha 3DD,25,"Augusta, Georgia, U.S."
835,29221,Brittany Snow,Iris,Female,97051,2012,Would You Rather,26,"Tampa, Florida, USA"
836,25401,Josefine Preuß,Lena Schneider,Female,94562,2012,Turkish for Beginners,26,"Zehdenick, Germany"
837,17286,Lena Headey,Mary Sandin,Female,158015,2013,The Purge,40,"Hamilton, Bermuda"
838,40462,Kristen Bell,Anna (voice),Female,109445,2013,Frozen,33,"Huntington Woods, Michigan, USA"
839,35548,Simon Rex,Dan Sanders,Male,4258,2013,Scary Movie 5,39,"San Francisco, California, USA"
840,7904,Billy Crystal,"Michael ""Mike"" Wazowski (voice)",Male,62211,2013,Monsters University,65,"Long Beach, Long Island, New York, USA"
841,1115687,Aki Asakura,Princess Kaguya (voice),Female,149871,2013,The Tale of the Princess Kaguya,22,"Kanagawa, Japan"
842,19278,Bill Hader,Flint Lockwood (voice),Male,109451,2013,Cloudy with a Chance of Meatballs 2,35,"Tulsa, Oklahoma, USA"
843,5294,Chiwetel Ejiofor,Solomon Northup,Male,76203,2013,12 Years a Slave,36,"Forest Gate, London, UK"
844,33235,Logan Lerman,Percy Jackson,Male,76285,2013,Percy Jackson: Sea of Monsters,21,"Beverly Hills, California, USA"
845,20746,Justin Chambers,Barry Allen / The Flash (voice),Male,183011,2013,Justice League: The Flashpoint Paradox,43,"Springfield, Ohio, USA"
846,572084,Wen Zhang,Chen Xuanzang / Tripitaka,Male,170657,2013,Journey to the West: Conquering the Demons,29,
847,1154842,Jemma Dallender,Katie,Female,207768,2013,I Spit on Your Grave 2,25,London - England - UK
848,67599,Vanessa Hudgens,Candy,Female,122081,2013,Spring Breakers,25,"Salinas, California, USA"
849,31837,Dane Cook,Dusty Crophopper (voice),Male,151960,2013,Planes,41,"Boston, Massachusetts, U.S."
850,4273,Charlotte Gainsbourg,Joe,Female,258216,2013,Nymphomaniac: Vol. I,42,"London, England, UK"
851,77921,Hideaki Anno,Jirô Horikoshi (voice),Male,149870,2013,The Wind Rises,53,"Ube, Yamaguchi, Japan"
852,46364,Shun Oguri,Captain Harlock (voice),Male,192577,2013,Space Pirate Captain Harlock,31,Tokyo - Japan
853,72466,Colin Farrell,Ronin (voice),Male,116711,2013,Epic,37,"Castleknock, Dublin, Ireland"
854,10843,Luke Goss,Carl 'Luke' Lucas / Frankenstein,Male,156717,2013,Death Race: Inferno,45,"London, England, UK"
855,41292,Keri Russell,Lacy Barrett,Female,145135,2013,Dark Skies,37,"Fountain Valley, California, USA"
856,1337,Tony Leung Chiu-Wai,Ip Man,Male,44865,2013,The Grandmaster,51,Hong Kong
857,24045,Joseph Gordon-Levitt,"Jon Martello, Jr.",Male,138697,2013,Don Jon,32,"Los Angeles, California, USA"
858,3489,Naomi Watts,Lil,Female,111190,2013,Adore,45,"Shoreham, Kent, England, UK"
859,209200,Emily Baldoni,Em,Female,220289,2013,Coherence,29,"Uppsala, Uppsala län, Sweden"
860,120724,Jaden Smith,Kitai Raige,Male,82700,2013,After Earth,15,"Los Angeles, California, USA "
861,27811,Peter Weller,Batman / Bruce Wayne,Male,142061,2013,"Batman: The Dark Knight Returns, Part 2",66,"Stevens Point, Wisconsin, USA"
862,11108,Simon Pegg,Gary King,Male,107985,2013,The World's End,43,"Brockworth, Gloucestershire, England, UK"
863,3292,Nicholas Hoult,R,Male,82654,2013,Warm Bodies,24,"Wokingham, England, UK"
864,27319,Christoph Waltz,Qohen Leth,Male,157834,2013,The Zero Theorem,57,"Vienna, Austria"
865,118,Geoffrey Rush,Virgil Oldman,Male,152742,2013,The Best Offer,62,"Toowoomba, Queensland, Australia"
866,5587,Hank Azaria,Gargamel,Male,77931,2013,The Smurfs 2,49,"Queens, New York, USA"
867,7056,Emma Thompson,P.L. Travers,Female,140823,2013,Saving Mr. Banks,54,"Paddington, London, England"
868,1231,Julianne Moore,Linda Sinclair,Female,174321,2013,The English Teacher,53,"Fayetteville, North Carolina, USA"
869,77948,Selena Gomez,Alex Russo,Female,178682,2013,The Wizards Return: Alex vs. Alex,21,"Grand Prairie, Texas, USA "
870,45400,Greta Gerwig,Frances Halladay,Female,121986,2013,Frances Ha,30,"Sacramento, California, USA"
871,3872,Daniel Brühl,Niki Lauda,Male,96721,2013,Rush,35,"Barcelona, Barcelona, Catalonia, Spain"
872,81685,Frank Grillo,Leo Barnes,Male,238636,2014,The Purge: Anarchy,49,New York City - New York - USA
873,7060,Martin Freeman,Bilbo Baggins,Male,122917,2014,The Hobbit: The Battle of the Five Armies,43,"Aldershot, Hampshire, England, UK"
874,66580,Scott Adsit,Baymax (voice),Male,177572,2014,Big Hero 6,49,Northbrook - Illinois - USA
875,11701,Angelina Jolie,Maleficent,Female,102651,2014,Maleficent,39,"Los Angeles, California, USA "
876,2232,Michael Keaton,Riggan,Male,194662,2014,Birdman,63,"Coraopolis, Pennsylvania, USA"
877,7399,Ben Stiller,Larry Daley,Male,181533,2014,Night at the Museum: Secret of the Tomb,49,"New York City, New York, USA"
878,1094091,Maika Monroe,Jay Height,Female,270303,2014,It Follows,21," Santa Barbara, California, USA"
879,18864,Tom McGrath,Skipper (voice),Male,270946,2014,Penguins of Madagascar,50,"Lynnwood, Washington, USA"
880,6941,Cameron Diaz,Annie,Female,225886,2014,Sex Tape,42,"San Diego, California, USA"
881,114019,Luke Evans,Dracula / Vlad Tepes,Male,49017,2014,Dracula Untold,35,"Pontypool, Wales, UK"
882,5469,Ralph Fiennes,Monsieur Gustave H.,Male,120467,2014,The Grand Budapest Hotel,52,"Ipswich, Suffolk, England, UK"
883,17244,Hayden Christensen,Jacob,Male,289720,2014,Outcast,33,"Vancouver, British Columbia"
884,2295,Mickey Rourke,Marv,Male,189,2014,Sin City: A Dame to Kill For,62,"Schenectady, New York, USA"
885,973,Jason Flemyng,Jonathan Green,Male,208763,2014,Forbidden Kingdom,48,"Putney, London, England, UK "
886,38664,Sullivan Stapleton,Themistocles,Male,53182,2014,300: Rise of an Empire,37,Melbourne - Victoria - Australia
887,1241939,Wasabi Mizuta,Doraemon,Female,265712,2014,Stand by Me Doraemon,40,"Mie, Japan"
888,84497,Aaron Paul,Tobey Marshall,Male,136797,2014,Need for Speed,35,"Emmett, Idaho, USA"
889,684,Tom Schilling,Benjamin,Male,284427,2014,Who Am I,32,"Berlin, Germany"
890,15232,Ty Burrell,Mr. Peabody (voice),Male,82703,2014,Mr. Peabody & Sherman,47,"Grants Pass, Oregon, USA"
891,27428,Aaron Taylor-Johnson,Ford Brody,Male,124905,2014,Godzilla,24,"High Wycombe, England, UK"
892,112561,Lily Collins,Rosie Dunne,Female,200727,2014,"Love, Rosie",25,"Guildford, Surrey, England, UK"
893,1269,Kevin Costner,Ethan Renner,Male,192102,2014,3 Days to Kill,59," Lynwood, California, USA"
894,449,Jay Baruchel,Hiccup (voice),Male,298115,2014,Dragons: Dawn Of The Dragon Racers,32,"Ottawa, Ontario, Canada"
895,28781,Christian Clavier,Claude Verneuil,Male,262391,2014,Serial (Bad) Weddings,62,"Paris, France"
896,10692,Michael Pitt,Ian Gray,Male,244267,2014,I Origins,33,"West Orange, New Jersey, United States"
897,82809,Annabelle Wallis,Mia Form,Female,250546,2014,Annabelle,30,"Oxford, Oxfordshire, England, UK"
898,1168935,Sara Takatsuki,Anna Sasaki (voice),Female,242828,2014,When Marnie Was There,17,"Kanagawa, Japan"
899,569,Ethan Hawke,The Bartender,Male,206487,2014,Predestination,44,"Austin, Texas, USA"
900,11705,Michelle Monaghan,Diana Prince / Wonder Woman (voice),Female,217993,2014,Justice League: War,38,"Winthrop, Iowa, USA"
901,173150,Roma Downey,"Mary, Mother of Jesus",Female,235260,2014,Son of God,54,"Derry, County Londonderry, Northern Ireland"
902,1173984,Olivia Cooke,Laine Morris,Female,242512,2014,Ouija,21,"Oldham, Greater Manchester, United Kingdom"
903,932091,Ryan Guzman,Sean,Male,243683,2014,Step Up All In,27,Abilene - Texas - USA
904,92404,Joel Kinnaman,RoboCop,Male,97020,2014,RoboCop,35,"Stockholm, Sweden"
905,206,Jim Carrey,Lloyd Christmas,Male,100042,2014,Dumb and Dumber To,52,"Newmarket, Ontario, Canada"
906,1055235,Quvenzhané Wallis,Annie Beckett,Female,196867,2014,Annie,11,"Houma, Louisiana, USA"
907,1149826,Paloma Bloyd,Niki,Female,261470,2014,Sorry If I Call You Love,26,
908,3087,Robert Duvall,Judge Joseph 'Joe' Palmer,Male,205587,2014,The Judge,83,"San Diego, California, USA"
909,73421,Joaquin Phoenix,"Larry ""Doc"" Sportello",Male,171274,2014,Inherent Vice,40,"San Juan, Puerto Rico"
910,8688,Diego Luna,Manolo (voice),Male,228326,2014,The Book of Life,35,"Toluca, Estado de Mexico, Mexico"
911,9778,Ice Cube,James,Male,168530,2014,Ride Along,45,"Los Angeles, California, USA "
912,589098,Ashley Grace,Nora,Female,282813,2014,The Pyramid,26,"La Porte, Indiana, USA"
913,4451,Mark Webber,Elliot,Male,155084,2014,13 Sins,34,"Minneapolis, Minnesota, USA"
914,70459,Maria Ehrich,Gwendolyn Shepherd,Female,279229,2014,Sapphire Blue,21,"Erfurt, Germany"
915,33449,Essie Davis,Amelia Vanek,Female,242224,2014,The Babadook,44,"Hobart, Tasmania, Australia"
916,1372,Karl Urban,Vincent Stevens,Male,72784,2014,The Loft,42,Wellington - New Zealand
917,86612,Anne Dorval,Diane 'Die' Després,Female,265177,2014,Mommy,54,
918,80613,China Anne McClain,Gabby Harrison,Female,286987,2014,How to Build a Better Boy,16,"Atlanta, Georgia, USA"
919,15277,Jon Favreau,Carl Casper,Male,212778,2014,Chef,48,"Queens, New York, USA"
920,56322,Amy Poehler,Joy (voice),Female,150540,2015,Inside Out,44,Newton - Massachusetts - USA
921,3,Harrison Ford,Han Solo,Male,140607,2015,Star Wars: The Force Awakens,73,"Chicago, Illinois, USA"
922,1016168,Lily James,Cinderella,Female,150689,2015,Cinderella,26,"Esher, Surrey, England"
923,1100,Arnold Schwarzenegger,The Terminator,Male,87101,2015,Terminator Genisys,68,"Thal, Styria, Austria"
924,52018,Britt Robertson,Casey Newton,Female,158852,2015,Tomorrowland,25,"Charlotte, North Carolina, U.S."
925,93210,Domhnall Gleeson,Caleb Smith,Male,264660,2015,Ex Machina,32,"Dublin, Ireland"
926,8784,Daniel Craig,James Bond,Male,206647,2015,Spectre,47,"Chester, Cheshire, England, UK"
927,130565,Nick Jonas,Doug Martin,Male,317744,2015,Careful What You Wish For,23,"Dallas, Texas, USA"
928,2231,Samuel L. Jackson,Major Marquis Warren,Male,273248,2015,The Hateful Eight,67," Washington, D.C."
929,106490,Stefanie Scott,Quinn Brenner,Female,280092,2015,Insidious: Chapter 3,19,Chicago - Illinois - USA
930,963134,Raymond Ochoa,Arlo (voice),Male,105864,2015,The Good Dinosaur,14,"San Diego, California, USA"
931,6193,Leonardo DiCaprio,Hugh Glass,Male,281957,2015,The Revenant,41,"Los Angeles, California, USA"
932,59296,Daniella Alonso,Divina Martinez,Female,256961,2015,Paul Blart: Mall Cop 2,37,"New York City, New York, USA"
933,73968,Henry Cavill,Napoleon Solo,Male,203801,2015,The Man from U.N.C.L.E.,32,"Jersey, Channel Islands, UK"
934,973385,Ross Lynch,Brady,Male,325189,2015,Teen Beach 2,20,"Littleton, Colorado, USA"
935,129928,Sarah Butler,Jennifer Hills / Angela,Female,357096,2015,I Spit on Your Grave III: Vengeance is Mine,30,"Tacoma, Washington, USA"
936,23721,Dieter Laser,"William ""Bill"" Boss",Male,94365,2015,The Human Centipede 3 (Final Sequence),73,"Kiel, Germany"
937,140114,Marie Avgeropoulos,Nikki,Female,290764,2015,Tracers,29,"Thunder Bay, Ontario, Canada"
938,232006,Nat Wolff,Quentin Jacobsen,Male,286565,2015,Paper Towns,21,"Los Angeles, California, USA"
939,996701,Miles Teller,Reed Richards / Mr. Fantastic,Male,166424,2015,Fantastic Four,28,"Downingtown, Pennsylvania, USA"
940,78798,Tom Kenny,SpongeBob / Gary / Agreeable Mob Member / Waffle (voice),Male,228165,2015,The SpongeBob Movie: Sponge Out of Water,53,"Syracuse, New York, U.S."
941,137868,Aubrey Addams,Jessica,Female,433536,2015,Shark Babes,28,"Westfield, New Jersey, USA"
942,1313583,Levi Miller,Peter Pan,Male,266647,2015,Pan,13,"Brisbane, Queensland, Australia"
943,1098962,Dove Cameron,Mal,Female,277217,2015,Descendants,19," Seattle, Washington, USA"
944,1328,Sean Astin,Shazam (voice),Male,297556,2015,Justice League: Throne of Atlantis,44,"Santa Monica, California, USA"
945,380,Robert De Niro,Ben Whittaker,Male,257211,2015,The Intern,72,"Greenwich Village, New York City, New York, USA"
946,36669,Rupert Friend,Agent 47,Male,249070,2015,Hitman: Agent 47,34,"Oxfordshire, England, UK"
947,1378374,Maria Poezhaeva,Miroslava,Female,370964,2015,He's a Dragon,26,
948,1341,Donnie Yen,Ip Man,Male,365222,2015,Ip Man 3,52,"Yuexiu District, Guangzhou, China"
949,11662,Jason Lee,Dave,Male,258509,2015,Alvin and the Chipmunks: The Road Chip,45,Orange - California - USA
950,116882,Lyndsy Fonseca,Natalie,Female,351964,2015,The Escort,28,Oakland - California - USA
951,112,Cate Blanchett,Mary Mapes,Female,300693,2015,Truth,46,"Melbourne, Victoria, Australia"
952,12799,Jeremy Piven,Ari Gold,Male,188222,2015,Entourage,50,"New York City, New York, USA"
953,90496,Masako Nozawa,Son Goku / Son Gohan / Son Goten (voice),Female,303857,2015,Dragon Ball Z: Resurrection 'F',79,"Arakawa-ku, Tokyo, Japan"
954,52404,Mae Whitman,Bianca Piper,Female,272693,2015,The DUFF,27,"Los Angeles, California, USA"
955,25616,Edgar Ramírez,Bodhi,Male,257088,2015,Point Break,38,"San Cristobal, Venezuela"
956,82191,Sharlto Copley,Jimmy,Male,325348,2015,Hardcore Henry,42,"Johannesburg, South Africa"
957,1042729,Alba Ribas,Anna Fritz,Female,323372,2015,The Corpse of Anna Fritz,27," Barcelona, Catalonia, Spain"
958,6807,Sam Rockwell,Eric Bowen,Male,243688,2015,Poltergeist,47,"Daly City, California"
959,1473345,Karrueche Tran,Maggie,Female,342927,2015,3-Headed Shark Attack,27,"Los Angeles, California, USA "
960,130640,Hailee Steinfeld,Megan Walsh,Female,248574,2015,Barely Lethal,19,"Los Angeles, California, USA"
961,1215144,Victor Webster,"Mathayus, the Scorpion King",Male,297291,2015,The Scorpion King: Quest for Power,42,"Calgary, Alberta, Canada"
962,103,Mark Ruffalo,Michael Rezendes,Male,314365,2015,Spotlight,48,"Kenosha, Wisconsin, USA"
963,588057,Bai Baihe,Huo Xiaolan,Female,334298,2015,Monster Hunt,31,"Qingdao, Shandong Province, China"
964,108916,Rooney Mara,Therese Belivet,Female,258480,2015,Carol,30,"Bedford, New York, USA"
965,1229,Jeff Bridges,The Aviator (voice),Male,309809,2015,The Little Prince,66,"Los Angeles, California, USA"
966,26089,Garry Chalk,Ed (voice),Male,382517,2015,Open Season: Scared Silly,63,"Southampton, Hampshire, England, UK "
967,5374,Jim Parsons,Oh (voice),Male,228161,2015,Home,42,"Houston, Texas, USA"
968,9711,Maaya Sakamoto,Motoko Kusanagi (Voice),Female,334376,2015,Ghost in the Shell: The New Movie,35," Tokyo, Japan"
969,1393177,Noah Schnapp,Charlie Brown (voice),Male,227973,2015,The Peanuts Movie,11,"Scarsdale, New York, USA"
970,31167,Elizabeth Mitchell,Senator Charlie Roan,Female,316727,2016,The Purge: Election Year,46,"Los Angeles, California, U.S."
971,16828,Chris Evans,Steve Rogers / Captain America,Male,271110,2016,Captain America: Civil War,35,"Sudbury, Massachusetts, USA"
972,417,Ginnifer Goodwin,Judy Hopps (voice),Female,269149,2016,Zootopia,38,"Memphis, Tennessee, USA"
973,71580,Benedict Cumberbatch,Stephen Strange / Doctor Strange,Male,284052,2016,Doctor Strange,40,"Hammersmith, London, England, UK"
974,72855,Felicity Jones,Jyn Erso,Female,330459,2016,Rogue One: A Star Wars Story,33,"Birmingham, West Midlands, England, UK"
975,37632,Eddie Redmayne,Newt Scamander,Male,259316,2016,Fantastic Beasts and Where to Find Them,34,"London, England, UK"
976,9273,Amy Adams,Dr. Louise Banks,Female,329865,2016,Arrival,42,"Vicenza, Veneto, Italy"
977,37625,Andrew Garfield,Desmond T. Doss,Male,324786,2016,Hacksaw Ridge,33,"Los Angeles, California, USA"
978,225730,Ryunosuke Kamiki,Taki Tachibana (voice),Male,372058,2016,Your Name.,23,"Saitama, Japan"
979,1414734,Neel Sethi,Mowgli,Male,278927,2016,The Jungle Book,13,"New York, New York, USA"
980,44735,Jesse Eisenberg,J. Daniel Atlas,Male,291805,2016,Now You See Me 2,33,"New York City, New York"
981,1050248,Art Parkinson,Kubo (voice),Male,313297,2016,Kubo and the Two Strings,15,"Moville, County Donegal, Ireland"
982,15757,Ray Romano,Manny (voice),Male,278154,2016,Ice Age: Collision Course,59,"Queens, New York City, New York, USA"
983,82700,Mario Casas,Adrián Doria,Male,411088,2016,The Invisible Guest,30,"La Coruña, Galicia, Spain"
984,14,Ellen DeGeneres,Dory (voice),Female,127380,2016,Finding Dory,58,"Metairie, Louisiana, USA"
985,2888,Will Smith,Floyd Lawton / Deadshot,Male,297761,2016,Suicide Squad,48,"Philadelphia, Pennsylvania, U.S.A."
