,movie id,overview,popularity rank,release year,title,budget,revenue,actor id,actor name,character,gender
1064,9679,"Upon learning that he has to come out of retirement to steal 50 cars in one night to save his brother Kip's life, former car thief Randall ""Memphis"" Raines enlists help from a few ""boost happy"" pals to accomplish a seemingly impossible feat. From countless car chases to relentless cops, the high-octane excitement builds as Randall swerves around more than a few roadblocks to keep Kip alive.",65,2000,Gone in Sixty Seconds,90000000,237202299,2963.0,Nicolas Cage,Randall 'Memphis' Raines,Male
1065,11978,"Against formidable odds -- and an old-school diving instructor embittered by the U.S. Navy's new, less prejudicial policies -- Carl Brashear sets his sights on becoming the Navy's first African-American master diver in this uplifting true story. Their relationship starts out on the rocks, but fate ultimately conspires to bring the men together into a setting of mutual respect, triumph and honor.",66,2000,Men of Honor,82343495,48814909,380.0,Robert De Niro,Master Chief Leslie W. Sunday ('Billy'),Male
1066,1907,"Twenty-something Richard travels to Thailand and finds himself in possession of a strange map. Rumours state that it leads to a solitary beach paradise, a tropical bliss - excited and intrigued, he sets out to find it.",67,2000,The Beach,40000000,144056873,6193.0,Leonardo DiCaprio,Richard,Male
1067,10479,"Part war movie, part courtroom thriller, this gripping drama finds a war hero put on trial for a rescue mission gone terribly wrong with only his doubtful friend and fellow marine to represent him.",68,2000,Rules of Engagement,60000000,71000000,2176.0,Tommy Lee Jones,"Col. Hayes Lawrence ""Hodge"" Hodges II",Male
1068,9600,"When a street-smart FBI agent is sent to Georgia to protect a beautiful single mother and her son from an escaped convict, he is forced to impersonate a crass Southern granny known as Big Momma in order to remain incognito.",69,2000,Big Momma's House,30000000,173959438,78029.0,Martin Lawrence,Malcolm Turner,Male
1069,9456,"Alex Corvis returns to the world of the living to solve the murder of a young woman that he was wrongly accused of killing. Alex follows the crow into the police department's evidence room, where he discovers that Lauren was killed by a group of corrupt cops.",70,2000,The Crow: Salvation,10000000,0,11867.0,Eric Mabius,Alex Corvis,Male
1070,8653,"Mute Hee-Jin is working as a clerk in a fishing resort in the Korean wilderness; selling baits, food and occasionally her body to the fishing tourists. One day she falls in love with Hyun-Shik, who is on the run from the police, and rescues him with a fish hook when he tries to commit suicide.",71,2000,The Isle,50000,21075,69698.0,Suh Jung,Hee-Jin,Female
1071,10393,"Maverick old-guard coach Jimmy McGinty is hired in the wake of a players' strike to help the Washington Sentinels advance to the playoffs. But that impossible dream hinges on whether his replacements can hunker down and do the job. So, McGinty dusts off his secret dossier of ex-players who never got a chance (or screwed up the one they were given) and knits together a bad-dream team of guys who just may give the Sentinels their title shot.",72,2000,The Replacements,50000000,50054511,6384.0,Keanu Reeves,Shane Falco,Male
1072,9285,Four friends take off on an 1800 mile road trip to retrieve an illicit tape mistakenly mailed to a girl friend.,73,2000,Road Trip,16000000,119754278,33654.0,Breckin Meyer,Josh Parker,Male
1073,889,"The Flintstones are at it again. The Flintstones and the Rubbles head for Rock Vegas with Fred hoping to court the lovely Wilma. Nothing will stand in the way of love, except for the conniving Chip Rockefeller who is the playboy born in Baysville but who has made it in the cutthroat town of Rock Vegas. Will Fred win Wilma's love?",74,2000,The Flintstones in Viva Rock Vegas,83000000,59468275,13633.0,Mark Addy,Fred Flintstone,Male
1074,12212,"The making of a horror movie takes on a terrifying reality for students at the most prestigious film school in the country. At Alpine University, someone is determined to win the best film award at any cost - even if it means eliminating the competition. No one is safe and everyone is a suspect.",75,2000,Urban Legends: Final Cut,14000000,38574362,41421.0,Jennifer Morrison,Amy Mayfield,Female
1075,11973,"Dramatisation of the Cuban Missile Crisis, the nuclear standoff with the USSR sparked by the discovery by the Americans of missle bases established on the Soviet allied island of Cuba. Shown from the perspective of the US President, John F Kennedy, his staff and advisors.",76,2000,Thirteen Days,80000000,34566746,1573322.0,Shawn Driscoll,U-2 Pilot,Male
1077,31920,"Set at the turn of the 20th century, The Railway Children tells the story of three Edwardian children and their mother who move to a country house in Yorkshire after their father is mysteriously taken away by the police.",78,2000,The Railway Children,0,0,102755.0,Clare Thomas,Phyllis,Female
1078,11849,"The classic role-playing game comes to life in this magical adventure. The empire of Izmer is a divided land: Elite magicians called Mages rule while lowly commoners are powerless. When Empress Savina (Thora Birch) vows to bring equality and prosperity to her land, the evil Mage Profion (Jeremy Irons) plots to depose her. But this good-vs.-evil battle is no game!",79,2000,Dungeons & Dragons,35000000,15185241,68494.0,Justin Whalin,Ridley Freeborn,Male
1080,20410,"A cosmic case of flying saucers, intergalactic intrigue and out-of-this-world romance launches Scooby-Doo and the Mystery Gang into their most unearthly adventure ever.",81,2000,Scooby-Doo and the Alien Invaders,0,0,58272.0,Scott Innes,Scooby Doo / Shaggy (voice),Male
1081,10429,"Kevin Mitnick is quite possibly the best hacker in the world. Hunting for more and more information, seeking more and more cyber-trophies every day, he constantly looks for bigger challenges. When he breaks into the computer of a security expert and an ex-hacker, he finds one - and much more than that...",82,2000,Takedown,0,0,22108.0,Skeet Ulrich,Kevin Mitnick,Male
1082,16234,"The Joker is back with a vengeance, and Gotham's newest Dark Knight needs answers as he stands alone to face Gotham's most infamous Clown Prince of Crime.",83,2000,Batman Beyond: Return of the Joker,0,0,76621.0,Will Friedle,Terence 'Terry' McGinnis / Batman,Male
1083,10560,A group of 12 teenagers from various backgrounds enroll at the American Ballet Academy in New York to make it as ballet dancers and each one deals with the problems and stress of training and getting ahead in the world of dance.,84,2000,Center Stage,18000000,17200925,65871.0,Amanda Schull,Jody Sawyer,Female
1084,10642,"On a university scholarship, a good natured student from the midwest gets a crash course in city life while dealing with three evil roommates. He befriends a virtually homeless college student whom he falls for, but she's dating a nasty professor.",85,2000,Loser,0,0,21593.0,Jason Biggs,Paul Tannek,Male
1085,711,Gus Van Sant tells the story of a young African American man named Jamal who confronts his talents while living on the streets of the Bronx. He accidentally runs into an old writer named Forrester who discovers his passion for writing. With help from his new mentor Jamal receives a scholarship to a private school.,86,2000,Finding Forrester,43000000,80049764,738.0,Sean Connery,William Forrester,Male
1086,1588,"The Toro cheerleading squad from Rancho Carne High School in San Diego has got spirit, spunk, sass and a killer routine that's sure to land them the national championship trophy for the sixth year in a row. But for newly-elected team captain, the Toros' road to total cheer glory takes a shady turn when she discovers that their perfectly-choreographed routines were in fact stolen.",87,2000,Bring It On,28000000,90449929,205.0,Kirsten Dunst,Torrance Shipman,Female
1087,31352,"Doraemon and its friends open a hole in the time and they're travel to the Country of Mayana, a lost Mayan civilization in the jungle. There, Nobita will know its perfect double, prince Thio, heir to the throne. Both will decide to interchange papers to try to save to the Country of Mayana of the claws of the infernal Ledina witch and her evil forces.",88,2000,Doraemon: Nobita's the Legend of the Sun King,0,0,,,,
1088,10473,"When Geoff, an orphaned stable boy (Chris Masterson), discovers Drake (voice of Robby Benson), the world's last living dragon, he realizes that his dream of becoming a knight in shining armor can now come true. Together, they soon face challenges that turn them into heroes. But caught up in the excitement of their new lives, Geoff and Drake fail to see the hidden dangers that surround them.",89,2000,DragonHeart: A New Beginning,0,0,35769.0,Christopher Masterson,Geoffrey,Male
1089,97351,"Rival news-reporters, Ajay Bakshi (Shahrukh Khan), and Ria Bannerjee (Juhi Chawla) engage in a comic war to be the first to interview notorius M.K. Sharma (Bharat Kapoor), in which Ria succeeds. Then the two are thrust in a battle for their lives as they must decide whether to save an innocent terrorist (Paresh Rawal) from being hanged, or sacrifice their very lives themselves.",90,2000,Phir Bhi Dil Hai Hindustani,0,0,35742.0,Shah Rukh Khan,Ajay Bakshi,Male
1090,19457,"In the rail yards of Queens, contractors repair and rebuild the city's subway cars. These contracts are lucrative, so graft and corruption are rife. When Leo Handler gets out of prison, he finds his aunt married to Frank Olchin, one of the big contractors; he's battling with a minority-owned firm for contracts.",91,2000,The Yards,0,0,13240.0,Mark Wahlberg,Leo Handler,Male
1091,1443,"A group of male friends become obsessed with five mysterious sisters who are sheltered by their strict, religious parents.",92,2000,The Virgin Suicides,6000000,10409377,205.0,Kirsten Dunst,Lux Lisbon,Female
1092,10564,"Novalee Nation is a 17-year-old Tennessee transient who has to grow up in a hurry when she's left pregnant and abandoned by her boyfriend on a roadside in Sequoyah, Okla., and takes refuge in the friendly aisles of Wal-Mart. In short order, some eccentric, kindly strangers ""adopt"" Novalee and her infant daughter, helping them buck the odds and build a new life.",93,2000,Where the Heart Is,15000000,33771174,524.0,Natalie Portman,Novalee Nation,Female
1093,20455,"The first story focused on Tai and Kari Kamiya four years before their adventure in the Digital World. It shows their first encounter with Digimon and what happened to them (as well as the other children). Tai and Kari wake one morning to find a Digi-Egg that came out of their computer the night before and the egg soon hatches, revealing a Botamon. The Digimon then evolves into Koromon and then Agumon (not the same one that became friends with Tai in the series, and yet, somehow, both Koromon and Kari remember each other), who then goes out and unintentionally destroys a good part of the neighborhood with Kari riding on his back. A second Digi-Egg appears in the sky to reveal an evil digimon, Parrotmon. Agumon then Digivolves to Greymon but isn't strong enough to beat Parrotmon and is knocked out. Tai grabs Kari's whistle and wakes up Greymon, who defeats Parrotmon and disappears with him.",94,2000,Digimon: The Movie,5500000,16600000,174462.0,Lara Jill Miller,Kari / Young Kari (voice),Female
1094,2655,"When Claire Spencer starts hearing ghostly voices and seeing spooky images, she wonders if an otherworldly spirit is trying to contact her. All the while, her husband tries to reassure her by telling her it's all in her head. But as Claire investigates, she discovers that the man she loves might know more than he's letting on.",95,2000,What Lies Beneath,100000000,291420351,3.0,Harrison Ford,Dr. Norman Spencer,Male
1095,60670,"Two French policemen, one investigating a grisly murder at a remote mountain college, the other working on the desecration of a young girl's grave by skinheads, are brought together by the clues from their respective cases. Soon after they start working together, more murders are committed, and the pair begin to discover just what dark secrets are behind the killings.",96,2000,The Crimson Rivers,2365000,0,1003.0,Jean Reno,Pierre Niemans,Male
1096,16222,"A nerdy teen, Ryan Woodman is smitten with the popular and gorgeous Ashley Grant, who apparently has no interest in him. Meanwhile, dim star athlete Chris Campbell has his eye on Ryan's brainy and beautiful friend, Maggie Carter. The two agree to help each other in their romantic quests, but, as they come closer to their goals, both Ryan and Chris suspect that they might be pursuing the wrong girls.",97,2000,Whatever It Takes,15000000,9902115,58006.0,Jodi Lyn O'Keefe,Ashley Grant,Female
1097,12650,"Eun-joo moves out of her house ""Il Mare"", leaving behind a Christmas card for the eventual new owner of the house in 1999. In it she asks him/her to forward any mail of hers to her new address in the city. It is 1997 and Sung-hyun, the first owner of ""Il Mare"" is moving in and finds in his mailbox the Christmas card from Eun-joo. Thinking it was a joke, Sung-hyun leaves her a letter telling her so and reminds her that its 1997 not 1999. Eventually the two realize that they are separated by two years of time but can somehow communicate through the mailbox and begin to form a friendship through their letters.",98,2000,Il Mare,0,0,73249.0,Lee Jung-jae,Han Sung-hyun,Male
1098,18011,"When Butch, Postmaster P, and Stray Bullet loot the local hip-hop mogul's studio to fund their demo album, the threesome unwittingly ends up with the secret of Mack Daddy's success: a magical flute. Their gigs instantly turn golden but a blood-thristy Leprechaun and an angry Mack Daddy are hot on their trail, leaving a wake of destruction tainted by politically incorrect limericks.",99,2000,Leprechaun in the Hood,0,0,11184.0,Warwick Davis,Leprechaun,Male
1099,12619,"Cherry Falls is a quiet little town - until the night that a serial killer begins preying on its youth. After a third teen is found slain, the killer's modus operandi emerges: the victims were all virgins. Sheriff Marken is concerned for the safety of the teens in general and in particular his own daughter Jody, who is still a virgin...",100,2000,Cherry Falls,0,0,328.0,Brittany Murphy,Jody Marken,Female
1100,671,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard -- with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths -- and about the villain who's to blame.",1,2001,Harry Potter and the Philosopher's Stone,125000000,976475550,10980.0,Daniel Radcliffe,Harry Potter,Male
1101,120,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",2,2001,The Lord of the Rings: The Fellowship of the Ring,93000000,871368364,109.0,Elijah Wood,Frodo Baggins,Male
1103,808,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",4,2001,Shrek,60000000,484409218,12073.0,Mike Myers,Shrek (voice),Male
1104,585,"James Sullivan and Mike Wazowski are monsters, they earn their living scaring children and are the best in the business... even though they're more afraid of the children than they are of them. When a child accidentally enters their world, James and Mike suddenly find that kids are not to be afraid of and they uncover a conspiracy that could threaten all children across the world.",5,2001,"Monsters, Inc.",115000000,562816256,1230.0,John Goodman,"James P. ""Sulley"" Sullivan (voice)",Male
1105,161,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.",6,2001,Ocean's Eleven,85000000,450717150,1461.0,George Clooney,Danny Ocean,Male
1106,141,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",7,2001,Donnie Darko,6000000,1270522,131.0,Jake Gyllenhaal,Donnie Darko,Male
1107,1734,"Rick and Evelyn O’Connell, along with their 8-year-old son Alex, discover the key to the legendary Scorpion King’s might: the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn’t above kidnapping its new bearer, Alex, to gain control of Anubis’s otherworldly army.",8,2001,The Mummy Returns,98000000,433013274,18269.0,Brendan Fraser,Richard O'Connell,Male
1108,4248,"While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.",9,2001,Scary Movie 2,45000000,141220678,1772.0,Anna Faris,Cindy Campbell,Female
1109,453,"At Princeton University, John Nash struggles to make a worthwhile contribution to serve as his legacy to the world of mathematics. He finally makes a revolutionary breakthrough that will eventually earn him the Nobel Prize. After graduate school he turns to teaching, becoming romantically involved with his student Alicia. Meanwhile the government asks his help with breaking Soviet codes, which soon gets him involved in a terrifying conspiracy plot. Nash grows more and more paranoid until a discovery that turns his entire world upside down. Now it is only with Alicia's help that he will be able to recover his mental strength and regain his status as the great mathematician we know him as today..",10,2001,A Beautiful Mind,60000000,313542341,934.0,Russell Crowe,John Nash,Male
1110,18269,"Lady and Tramp's mischievous pup, Scamp, gets fed up with rules and restrictions imposed on him by life in a family, and longs for a wild and free lifestyle. He runs away from home and into the streets where he joins a pack of stray dogs known as the ""Junkyard Dogs."" Buster, the pack's leader, takes an instant disliking to the ""house-dog"" and considers him a rival. Angel, a junkyard pup Scamp's age, longs for the safety and comfort of life in a family and the two become instant companions. Will Scamp choose the wild and free life of a stray or the unconditional love of his family?",11,2001,Lady and the Tramp II: Scamp's Adventure,0,0,24965.0,Scott Wolf,Scamp (speaking) (voice),Male
1111,1018,"Blonde Betty Elms has only just arrived in Hollywood to become a movie star when she meets an enigmatic brunette with amnesia. Meanwhile, as the two set off to solve the second woman's identity, filmmaker Adam Kesher runs into ominous trouble while casting his latest project.",12,2001,Mulholland Drive,15000000,20117339,3489.0,Naomi Watts,Betty Elms / Diane Selwyn,Female
1112,1995,"English aristocrat Lara Croft is skilled in hand-to-hand combat and in the middle of a battle with a secret society. The shapely archaeologist moonlights as a tomb raider to recover lost antiquities and meets her match in the evil Powell, who's in search of a powerful relic.",13,2001,Lara Croft: Tomb Raider,115000000,274703340,11701.0,Angelina Jolie,Lara Croft,Female
1113,824,"A celebration of love and creative inspiration takes place in the infamous, gaudy and glamorous Parisian nightclub, at the cusp of the 20th century. A young poet, who is plunged into the heady world of Moulin Rouge, begins a passionate affair with the club's most notorious and beautiful star.",14,2001,Moulin Rouge!,52500000,179213434,2227.0,Nicole Kidman,Satine,Female
1114,9880,"A socially awkward but very bright 15-year-old girl being raised by a single mom discovers that she is the princess of a small European country because of the recent death of her long-absent father, who, unknown to her, was the crown prince of Genovia. She must make a choice between continuing the life of a San Francisco teen or stepping up to the throne.",15,2001,The Princess Diaries,37000000,165335153,5823.0,Julie Andrews,Queen Clarisse Renaldi,Female
1115,11770,A young Shaolin follower reunites with his discouraged brothers to form a soccer team using their martial art skills to their advantage.,16,2001,Shaolin Soccer,0,42776760,57607.0,Stephen Chow,Sing,Male
1116,10865,"The world's most highly qualified crew of archaeologists and explorers is led by historian Milo Thatch as they board the incredible 1,000-foot submarine Ulysses and head deep into the mysteries of the sea.",17,2001,Atlantis: The Lost Empire,120000000,186053725,521.0,Michael J. Fox,Milo James Thatch (voice),Male
1117,10992,"When a professor develops a vaccine that eliminates human allergies to dogs, he unwittingly upsets the fragile balance of power between cats and dogs and touches off an epic battle for pet supremacy. The fur flies as the feline faction, led by Mr. Tinkles, squares off against wide-eyed puppy Lou and his canine cohorts.",18,2001,Cats & Dogs,60000000,93375151,4785.0,Jeff Goldblum,Professor Brody,Male
1118,11299,"The year is 2071. Following a terrorist bombing, a deadly virus is released on the populace of Mars and the government has issued the largest bounty in history, for the capture of whoever is behind it. The bounty hunter crew of the spaceship Bebop; Spike, Faye, Jet and Ed, take the case with hopes of cashing in the bounty. However, the mystery surrounding the man responsible, Vincent, goes deeper than they ever imagined, and they aren't the only ones hunting him.",19,2001,Cowboy Bebop: The Movie,0,0,20664.0,Kouichi Yamadera,Spike Spiegel,Male
1119,644,"David, a robotic boy—the first of his kind programmed to love—is adopted as a test case by a Cybertronics employee and his wife. Though he gradually becomes their child, a series of unexpected circumstances make this life impossible for David. Without final acceptance by humans or machines, David embarks on a journey to discover where he truly belongs, uncovering a world in which the line between robot and machine is both vast and profoundly thin.",20,2001,A.I. Artificial Intelligence,100000000,235926552,9640.0,Haley Joel Osment,David,Male
1120,194,"At a tiny Parisian café, the adorable yet painfully shy Amélie (Audrey Tautou) accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?",21,2001,Amélie,10000000,173921954,2405.0,Audrey Tautou,Amélie Poulain,Female
1121,8835,"Elle Woods has it all. She's the president of her sorority, a Hawaiian Tropic girl, Miss June in her campus calendar, and, above all, a natural blonde. She dates the cutest fraternity boy on campus and wants nothing more than to be Mrs. Warner Huntington III. But, there's just one thing stopping Warner from popping the question: Elle is too blonde.",22,2001,Legally Blonde,18000000,141774679,368.0,Reese Witherspoon,Elle Woods,Female
1122,9696,"As sadomasochistic yakuza enforcer Kakihara searches for his missing boss he comes across Ichi, a repressed and psychotic killer who may be able to inflict levels of pain that Kakihara has only dreamed of.",23,2001,Ichi the Killer,1400000,0,13275.0,Tadanobu Asano,Kakihara,Male
1123,12589,"Jimmy Neutron is a boy genius and way ahead of his friends, but when it comes to being cool, he's a little behind. All until one day when his parents, and parents all over Earth are kidnapped by aliens, it's up to him to lead all the children of the world to rescue their parents.",24,2001,Jimmy Neutron: Boy Genius,25000000,80936232,73016.0,Debi Derryberry,James 'Jimmy' Isaac Neutron (voice),Female
1124,1903,"David Aames has it all: wealth, good looks and gorgeous women on his arm. But just as he begins falling for the warmhearted Sofia, his face is horribly disfigured in a car accident. That's just the beginning of his troubles as the lines between illusion and reality, between life and death, are blurred.",25,2001,Vanilla Sky,68000000,203388341,500.0,Tom Cruise,David Aames,Male
1125,5175,"It's vacation time for Carter as he finds himself alongside Lee in Hong Kong wishing for more excitement. While Carter wants to party and meet the ladies, Lee is out to track down a Triad gang lord who may be responsible for killing two men at the American Embassy. Things get complicated as the pair stumble onto a counterfeiting plot. The boys are soon up to their necks in fist fights and life-threatening situations. A trip back to the U.S. may provide the answers about the bombing, the counterfeiting, and the true allegiance of sexy customs agent Isabella.",26,2001,Rush Hour 2,90000000,347325802,66.0,Chris Tucker,Det. James Carter,Male
1126,1364,"Various lives converge on an isolated island, all connected by an author whose novel has become inextricably entwined with his own life.",27,2001,Sex and Lucia,0,2628241,3627.0,Paz Vega,Lucía,Female
1127,11397,"On a bet, a gridiron hero at John Hughes High School sets out to turn a bespectacled plain Jane into a beautiful and popular prom queen in this outrageous send-up of the teen movie genre.",28,2001,Not Another Teen Movie,16000000,66468332,69210.0,Chyler Leigh,Janey Briggs,Female
1128,869,"After a spectacular crash-landing on an uncharted planet, brash astronaut Leo Davidson finds himself trapped in a savage world where talking apes dominate the human race. Desperate to find a way home, Leo must evade the invincible gorilla army led by Ruthless General Thade.",29,2001,Planet of the Apes,100000000,362211740,13240.0,Mark Wahlberg,Leo Davidson,Male
1129,2034,"On his first day on the job as a narcotics officer, a rookie cop works with a rogue detective who isn't what he appears.",30,2001,Training Day,45000000,104876233,5292.0,Denzel Washington,Alonzo Harris,Male
1131,2057,"A young man is plunged into a life of subterfuge, deceit and mistaken identity in pursuit of a femme fatale whose heart is never quite within his grasp",32,2001,Original Sin,42000000,35402320,11701.0,Angelina Jolie,Julia Russell / Bonnie Castle,Female
1132,9705,"Rogue agent Gabriel Shear is determined to get his mitts on $9 billion stashed in a secret Drug Enforcement Administration account. He wants the cash to fight terrorism, but lacks the computer skills necessary to hack into the government mainframe. Enter Stanley Jobson, a n'er-do-well encryption expert who can log into anything.",33,2001,Swordfish,102000000,147080413,8891.0,John Travolta,Gabriel Shear,Male
1133,10054,"Carmen and Juni think their parents are boring. Little do they know that in their day, Gregorio and Ingrid Cortez were the top secret agents from their respective countries. They gave up that life to raise their children. Now, the disappearances of several of their old colleagues forces the Cortez' return from retirement. What they didn't count on was Carmen and Juni joining the ""family business.""",34,2001,Spy Kids,35000000,147934180,57674.0,Alexa PenaVega,Carmen Cortez,Female
1134,9290,"After settling in the tiny Australian town of Walkabout Creek with his significant other and his young son, Mick ""Crocodile"" Dundee is thrown for a loop when a prestigious Los Angeles newspaper offers his honey a job. The family migrates back to the United States, and Croc and son soon find themselves learning some lessons about American life -- many of them inadvertent",35,2001,Crocodile Dundee in Los Angeles,21150000,39438674,57147.0,Paul Hogan,Michael J. 'Crocodile' Dundee,Male
1135,2110,"Hubert is a French policeman with very sharp methods. After being forced to take 2 months off by his boss, who doesn't share his view on working methods, he goes back to Japan, where he used to work 19 years ago, to settle the probate of his girlfriend who left him shortly after marriage without a trace.",36,2001,Wasabi,15300000,0,1003.0,Jean Reno,Hubert Fiorentini,Male
1136,676,"The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7, 1941.",37,2001,Pearl Harbor,140000000,449220945,880.0,Ben Affleck,Capt. Rafe McCawley,Male
1137,9476,"William Thatcher, a peasant, is sent to apprentice with a Knight named Hector as a young boy. Urged by his father to ""change his Stars"", he assumes Sir Hector's place in a tournament when Hector dies in the middle of it. He wins. With the other apprentices, he trains and assumes the title of Sir Ulrich von Lichtenstein.",38,2001,A Knight's Tale,65000000,117487473,1810.0,Heath Ledger,Sir William Thatcher / Sir Ulrich von Lichtenstein of Gelderland,Male
1138,1535,"Veteran spy Nathan Muir is on the verge of retiring from the CIA when he learns that his one-time protégé and close friend, Tom Bishop, is a political prisoner sentenced to die in Beijing. Although their friendship has been marred by bad blood and resentment, Muir agrees to take on the most dangerous mission of his career and rescue Bishop.",39,2001,Spy Game,115000000,143049560,4135.0,Robert Redford,Nathan D. Muir,Male
1139,11469,"Martin Lawrence plays Jamal, an employee in Medieval World amusement park. After sustaining a blow to the head, he awakens to find himself in 14th century England.",40,2001,Black Knight,0,0,78029.0,Martin Lawrence,Jamal Walker / Skywalker,Male
1140,9597,"Paris. 1830. In the heart of the town, Vidocq, a famous detective, disappeared as he fights the Alchemist, an assassin that he has been pursuing for a few months. His young biographer, Etienne Boisset, decides to have revenge on Vidocq's death and takes the investigation on...",41,2001,Vidocq,0,0,16927.0,Gérard Depardieu,Vidocq,Male
1142,11178,Based on a series of true stories posted by Ho-sik Kim on the Internet describing his relationship with his girlfriend. These were later transformed into a best-selling book and the movie follows the book closely. It describes the meeting of Kyun-woo and an unnamed girl. Kyun-woo is shamed into assisting the girl because the other passengers mistakenly think she is his girlfriend.,43,2001,My Sassy Girl,0,0,63442.0,Cha Tae-hyun,Kyun-woo,Male
1143,9517,"After finding himself at the constant abuse of his best friend Bobby, Marty has become fed up with his friend's twisted ways. His girlfriend, a victim of Bobby's often cruel ways, couldn't agree more and they strategize murdering Bobby.",44,2001,Bully,0,480811,51214.0,Brad Renfro,Marty Puccio,Male
1144,9889,"A shallow man falls in love with a 300 pound woman because of her ""inner beauty"".",45,2001,Shallow Hal,40000000,141069860,12052.0,Gwyneth Paltrow,Rosemary Shanahan,Female
1145,2114,"Led by a strange dream, scientist Aki Ross struggles to collect the eight spirits in the hope of creating a force powerful enough to protect the planet. With the aid of the Deep Eyes Squadron and her mentor, Dr. Sid, Aki must save the Earth from its darkest hate and unleash the spirits within.",46,2001,Final Fantasy: The Spirits Within,137000000,85131830,55636.0,Donald Sutherland,Dr. Cid (voice),Male
1146,6073,"Jerry Welbach, a reluctant bagman, has been given two ultimatums: The first is from his mob boss to travel to Mexico and retrieve a priceless antique pistol, known as ""the Mexican""... or suffer the consequences. The second is from his girlfriend Samantha to end his association with the mob. Jerry figures alive and in trouble with Samantha is better than the more permanent alternative, so he heads south of the border.",47,2001,The Mexican,57000000,147845033,287.0,Brad Pitt,Jerry Welbach,Male
1147,855,"When U.S. Rangers and an elite Delta Force team attempt to kidnap two underlings of a Somali warlord, their Black Hawk helicopters are shot down, and the Americans suffer heavy casualties, facing intense fighting from the militia on the ground.",48,2001,Black Hawk Down,92000000,172989651,2299.0,Josh Hartnett,SSgt. Matt Eversmann,Male
1148,15167,"""Barbie"" stars as Clara in this animated retelling of the classic Christmas ballet, complete with Tchaikovsky soundtrack and ballet choreography.",49,2001,Barbie in the Nutcracker,0,0,74358.0,Kelly Sheridan,Barbie/Clara,Female
1149,44300,This movie is a sequel to the saga of movies about 3 guys in the middle of the 50's during their sex urges and other funny incidents.,50,2001,Lemon Popsicle 9: The Party Goes On,0,0,39641.0,Zachi Noy,Yehuda,Male
1150,39939,"Five bored, occasionally high and always ineffective Vermont state troopers must prove their worth to the governor or lose their jobs. After stumbling on a drug ring, they plan to make a bust, but a rival police force is out to steal the glory.",51,2001,Super Troopers,1200000,18492362,52049.0,Jay Chandrasekhar,Thorny,Male
1151,1921,"Nelson is a man devoted to his advertising career in San Francisco. One day, while taking a driving test at the DMV, he meets Sara. She is very different from the other women in his life. Nelson causes her to miss out on taking the test and later that day she tracks him down. One thing leads to another and Nelson ends up living with her through a November that will change his life forever.",52,2001,Sweet November,40000000,65754228,6384.0,Keanu Reeves,Nelson,Male
1152,8007,"While flying a routine reconnaissance mission over Bosnia, fighter pilot Chris Burnett photographs something he wasn't supposed to see and gets shot down behind enemy lines, where he must outrun an army led by a ruthless Serbian general. With time running out and a deadly tracker on his trail, Burnett's commanding officer decides to risk his career and launch a renegade rescue mission to save his life.",53,2001,Behind Enemy Lines,40000000,91753202,887.0,Owen Wilson,Lt. Chris Burnett,Male
1153,6935,"Yamakasi - Les samouraïs des temps modernes is a 2001 French movie written by Luc Besson. It demonstrates the skills of the Yamakasi, a group of traceurs who battle against injustice in the Paris ghetto. They use parkour to steal from the rich in order to pay off medical bills for a kid injured copying their techniques.",54,2001,Yamakasi,0,0,51493.0,Châu Belle Dinh,Baseball,Male
