,actor id,actor name,character,gender,movie id,title
377,1230,John Goodman,Rex (voice),Male,18890,We're Back! A Dinosaur's Story
378,1680,Mami Koyama,Chiren,Female,17189,Battle Angel
379,57057,Gua Ah-leh,Frau Gao,Female,9261,The Wedding Banquet
380,190,Clint Eastwood,Secret Service Agent Frank Horrigan,Male,9386,In the Line of Fire
381,58319,Jason Scott Lee,Bruce Lee,Male,10423,Dragon: The Bruce Lee Story
382,8945,Kevin Kline,Dave Kovic / Bill Mitchell,Male,11566,Dave
383,1336,Jet Li,Wong Fei Hung,Male,18731,Last Hero in China
384,11184,Warwick Davis,Leprechaun,Male,11811,Leprechaun
385,12073,Mike Myers,Wayne Campbell,Male,8873,Wayne's World 2
386,37569,Antonio Resines,Ramon Yarritu,Male,25466,Mutant Action
387,16327,Timothy Hutton,Thad Beaumont / George Stark,Male,10349,The Dark Half
388,1905,Vincent Price,Zigzag the Grand Vizier (voice),Male,26672,The Thief and the Cobbler
389,17772,Jesse Bradford,Aaron Kurlander,Male,34024,King of the Hill
390,31,Tom Hanks,Andrew Beckett,Male,9800,Philadelphia
391,102904,Mark Kinsey Stephenson,Randolph Carter,Male,29098,The Unnamable II
392,723,Patrick Swayze,Jack Charles,Male,65137,Father Hood
393,921,Brigitte Nielsen,Magda Kassar,Female,52315,Chained Heat 2
394,287,Brad Pitt,Early Grayce,Male,10909,Kalifornia
395,11856,Daniel Day-Lewis,Gerry Conlon,Male,7984,In the Name of the Father
396,68750,Robert Townsend,Jefferson Reed,Male,11244,The Meteor Man
397,13548,James Spader,Ray Reardon,Male,18190,Dream Lover
398,504,Tim Robbins,Andy Dufresne,Male,278,The Shawshank Redemption
399,31,Tom Hanks,Forrest Gump,Male,13,Forrest Gump
400,8891,John Travolta,Vincent Vega,Male,680,Pulp Fiction
401,1003,Jean Reno,Léon Montana,Male,101,Leon: The Professional
402,206,Jim Carrey,Stanley Ipkiss / The Mask,Male,854,The Mask
403,4756,Matthew Broderick,Simba (voice),Male,8587,The Lion King
404,15827,Scott Weinger,Aladdin (voice),Male,15969,The Return of Jafar
405,86856,Shinchou Kokontei,Narrator (voice),Male,15283,Pom Poko
406,57755,Woody Harrelson,Mickey Knox,Male,241,Natural Born Killers
407,206,Jim Carrey,Lloyd Christmas,Male,8467,Dumb and Dumber
408,18897,Jackie Chan,Wong Fei-hung,Male,12207,The Legend of Drunken Master
409,90496,Masako Nozawa,Son Goku / Son Gohan / Son Goten (voice),Female,44251,Dragon Ball Z: Broly - Second Coming
410,56830,Brigitte Lin,Woman in blonde wig,Female,11104,Chungking Express
411,79020,Scott McAfee,Littlefoot (voice),Male,15997,The Land Before Time II: The Great Valley Adventure
412,1100,Arnold Schwarzenegger,Harry Tasker,Male,36955,True Lies
413,1230,John Goodman,Fred Flintstone,Male,888,The Flintstones
414,90496,Masako Nozawa,Son Goku / Son Goten (voice),Female,39106,Dragon Ball Z: Bio-Broly
415,6856,Kurt Russell,Colonel Jonathan “Jack” O'Neil,Male,2164,Stargate
416,6384,Keanu Reeves,Jack Traven,Male,1637,Speed
417,3266,Joe Mantegna,Eddie,Male,11212,Baby's Day Out
418,7633,Leslie Nielsen,Lt. Frank Drebin,Male,36593,Naked Gun 33⅓: The Final Insult
419,287,Brad Pitt,Louis de Pointe du Lac,Male,628,Interview with the Vampire
420,206,Jim Carrey,Ace Ventura,Male,3049,Ace Ventura: Pet Detective
421,9260,Michelle Nicastro,Princess Odette (voice),Female,22586,The Swan Princess
422,1336,Jet Li,Chen Zhen,Male,17809,Fist of Legend
423,57700,Brandon Lee,Eric Draven,Male,9495,The Crow
424,1145,Zbigniew Zamachowski,Karol Karol,Male,109,Three Colors: White
425,11510,Macaulay Culkin,Richard Tyler,Male,15139,The Pagemaster
426,122815,Julie Lee,Ki Dan-Fung,Female,32629,A Chinese Torture Chamber Story
427,380,Robert De Niro,The Creature,Male,3036,Frankenstein
428,63978,Jodi Benson,Thumbelina (voice),Female,28032,Thumbelina
429,3291,Hugh Grant,Charles,Male,712,Four Weddings and a Funeral
430,15111,Jean-Claude Van Damme,Colonel William Guile,Male,11667,Street Fighter
431,1269,Kevin Costner,Wyatt Earp,Male,12160,Wyatt Earp
432,1336,Jet Li,Allan Hui Ching Yeung,Male,18674,The Defender
433,16644,Dolph Lundgren,Wellman Anthony Santee,Male,26127,Joshua Tree
434,1336,Jet Li,Hung Hei-Kwun,Male,18670,Legend of the Red Dragon
436,5141,Heather Langenkamp,Herself / Nancy Thompson,Female,11596,New Nightmare
437,2880,Emilio Estevez,Coach Gordon Bombay,Male,11164,D2: The Mighty Ducks
438,6844,Dom DeLuise,Stanley (voice),Male,35614,A Troll in Central Park
439,287,Brad Pitt,Tristan Ludlow,Male,4476,Legends of the Fall
440,4783,Sam Neill,John Trent,Male,2654,In the Mouth of Madness
441,57351,George Gaynes,Eric Lassard,Male,11546,Police Academy: Mission to Moscow
442,1920,Winona Ryder,"Josephine ""Jo"" March",Female,9587,Little Women
443,776,Eddie Murphy,Axel Foley,Male,306,Beverly Hills Cop III
444,1100,Arnold Schwarzenegger,Dr. Alex Hesse,Male,6280,Junior
445,11510,Macaulay Culkin,Richie Rich,Male,11011,Ri¢hie Ri¢h
446,3392,Michael Douglas,Tom Sanders,Male,8984,Disclosure
447,3051,Toni Collette,Muriel Heslop / Mariel Heslop-Van Arckle,Female,236,Muriel's Wedding
448,7447,Alec Baldwin,Lamont Cranston/The Shadow,Male,8850,The Shadow
449,289,Madeleine Stowe,Cody Zamora,Female,11853,Bad Girls
450,1350,Irène Jacob,Valentine Dussaut,Female,110,Three Colors: Red
452,514,Jack Nicholson,Will Randall,Male,10395,Wolf
453,85,Johnny Depp,Don Juan deMarco,Male,1909,Don Juan DeMarco
454,3036,John Cusack,David Shayne,Male,11382,Bullets Over Broadway
455,76913,Ge You,Xu Fugui,Male,31439,To Live
456,62,Bruce Willis,Dr. Bill Capa,Male,2124,Color of Night
457,228,Ed Harris,Kyle Bodine,Male,26337,China Moon
458,38559,Christopher Lambert,Connor 'The Highlander' MacLeod,Male,8011,Highlander: The Final Dimension
459,12898,Tim Allen,Santa Claus / Scott Calvin,Male,11395,The Santa Clause
460,4757,Rupert Everett,Francesco Dellamorte,Male,21588,Cemetery Man
461,16483,Sylvester Stallone,Ray Quick,Male,2636,The Specialist
462,18259,Jason James Richter,Bastian Bux,Male,27793,The NeverEnding Story III
463,11717,Mara Wilson,Susan Walker,Female,10510,Miracle on 34th Street
464,3141,Marisa Tomei,Faith Corvatch,Female,9058,Only You
465,9137,Renée Zellweger,Jenny,Female,16780,The Texas Chainsaw Massacre: The Next Generation
466,76130,Brian Bonsall,Preston Waters,Male,13962,Blank Check
467,2387,Patrick Stewart,Captain Jean-Luc Picard,Male,193,Star Trek: Generations
468,3,Harrison Ford,Jack Ryan,Male,9331,Clear and Present Danger
469,11395,Victor Wong,Grandpa Mori Shintaro,Male,18885,3 Ninjas Kick Back
470,5064,Meryl Streep,Gail Hartman,Female,8987,The River Wild
471,15091,Melanie Lynskey,Pauline Parker Rieper,Female,1024,Heavenly Creatures
472,2963,Nicolas Cage,Charlie Lang,Male,10660,It Could Happen to You
473,58319,Jason Scott Lee,Mowgli,Male,10714,The Jungle Book
474,2461,Mel Gibson,Bret Maverick,Male,9359,Maverick
475,504,Tim Robbins,Ed Walters,Male,11777,I.Q.
476,9625,Linda Fiorentino,Bridget Gregory,Female,25284,The Last Seduction
477,69395,Bug Hall,Alfalfa Switzer,Male,10897,The Little Rascals
478,82796,Nikita Mikhalkov,Col. Sergei Petrovich Kotov,Male,50797,Burnt by the Sun
480,10995,David Hayter,Sean Barker,Male,11795,Guyver: Dark Hero
481,23880,Steven Seagal,Forrest Taft,Male,9624,On Deadly Ground
482,707,Dan Aykroyd,Harry Sultenfuss,Male,11317,My Girl 2
483,6952,Charlie Sheen,"Richard ""Ditch“ Brodie",Male,9057,Terminal Velocity
484,75601,Sean Nelson,Michael (aka Fresh),Male,13815,Fresh
485,11477,Ray Liotta,Capt. J.T. Robbins,Male,10447,No Escape
486,139,Uma Thurman,Sissy Hankshaw,Female,34444,Even Cowgirls Get the Blues
487,85,Johnny Depp,Ed Wood,Male,522,Ed Wood
488,7447,Alec Baldwin,Carter Doc McCoy,Male,2087,The Getaway
489,1229,Jeff Bridges,"James ""Jimmy"" Dove",Male,178,Blown Away
490,1241,John Turturro,Herbie Stempel,Male,11450,Quiz Show
491,65002,Dana Delany,Lisa Emerson,Female,18395,Exit to Eden
492,23915,Pat Morita,Sgt. Kesuke Miyagi,Male,11231,The Next Karate Kid
493,71171,Lee Kang-Sheng,Hsiao-kang,Male,11985,Vive L'Amour
494,23629,Brian O'Halloran,Dante Hicks,Male,2292,Clerks
495,1619,Chow Yun-Fat,Ko Chun / 'The God of Gamblers',Male,19503,God of Gamblers' Return
496,18269,Brendan Fraser,Chester 'Chazz' Darvey,Male,13595,Airheads
497,504,Tim Robbins,Norville Barnes,Male,11934,The Hudsucker Proxy
498,287,Brad Pitt,Detective David Mills,Male,807,Se7en
499,31,Tom Hanks,Jim Lovell,Male,568,Apollo 13
500,31,Tom Hanks,Woody (voice),Male,862,Toy Story
501,34923,Atsuko Tanaka,Motoko Kusanagi (voice),Female,9323,Ghost in the Shell
502,2461,Mel Gibson,William Wallace,Male,197,Braveheart
504,517,Pierce Brosnan,James Bond,Male,710,GoldenEye
505,2888,Will Smith,Detective Mike Lowrey,Male,9737,Bad Boys
506,122502,Hiro Yuuki,Tapion (voice),Male,39108,Dragon Ball Z: Wrath of the Dragon
507,1158,Al Pacino,Lt. Vincent Hanna,Male,949,Heat
508,65529,Irene Bedard,Pocahontas (voice),Female,10530,Pocahontas
509,62,Bruce Willis,James Cole,Male,63,Twelve Monkeys
510,62,Bruce Willis,John McClane,Male,1572,Die Hard: With a Vengeance
511,90496,Masako Nozawa,Son Goku / Son Gohan / Son Goten (voice),Female,39107,Dragon Ball Z: Fusion Reborn
512,5576,Val Kilmer,Bruce Wayne / Batman,Male,414,Batman Forever
513,9045,Stephen Baldwin,Michael McManus,Male,629,The Usual Suspects
515,6193,Leonardo DiCaprio,Jim Carroll,Male,10474,The Basketball Diaries
516,18897,Jackie Chan,Keung,Male,33542,Rumble in the Bronx
517,1269,Kevin Costner,Mariner,Male,9804,Waterworld
518,569,Ethan Hawke,Jesse,Male,76,Before Sunrise
519,57395,Natasha Henstridge,Sil,Female,9348,Species
520,206,Jim Carrey,Ace Ventura,Male,9273,Ace Ventura: When Nature Calls
521,6886,Christina Ricci,Kathleen 'Kat' Harvey,Female,8839,Casper
522,1796,Kirstie Alley,Diane Barrows,Female,33689,It Takes Two
523,19189,Elizabeth Berkley,Nomi Malone,Female,10802,Showgirls
524,7633,Leslie Nielsen,Count Dracula,Male,12110,Dracula: Dead and Loving It
525,5588,Alicia Silverstone,Cher Horowitz,Female,9603,Clueless
526,16483,Sylvester Stallone,Robert Rath,Male,9691,Assassins
527,23880,Steven Seagal,Casey Ryback,Male,3512,Under Siege 2: Dark Territory
528,2453,Mary Steenburgen,Jessie Caldwell,Female,12665,Powder
529,3131,Antonio Banderas,El Mariachi,Male,8068,Desperado
530,84213,Bill Farmer,Goofy Goof (voice),Male,15789,A Goofy Movie
531,19292,Adam Sandler,Billy Madison,Male,11017,Billy Madison
532,84093,Liesel Matthews,Sara Crewe,Female,19101,A Little Princess
533,56895,Amy Jo Johnson,Kimberly Hart / Pink Ranger,Female,9070,Mighty Morphin Power Rangers: The Movie
534,2372,Ron Perlman,One,Male,902,The City of Lost Children
535,38559,Christopher Lambert,Lord Rayden,Male,9312,Mortal Kombat
536,48791,Miki Manojlović,Marko Dren,Male,11902,Underground
537,18702,Mark Dacascos,Yo Hinomura / Freeman,Male,9501,Crying Freeman
538,16483,Sylvester Stallone,Judge Joseph Dredd,Male,9482,Judge Dredd
539,4483,Dustin Hoffman,Sam Daniels,Male,6950,Outbreak
540,380,Robert De Niro,Sam 'Ace' Rothstein,Male,524,Casino
541,2963,Nicolas Cage,Ben Sanderson,Male,451,Leaving Las Vegas
542,18897,Jackie Chan,Jackie Chan Feng Jim,Male,10348,Thunderbolt
543,1925,Vincent Cassel,Vinz,Male,406,La Haine
544,6384,Keanu Reeves,Johnny Mnemonic,Male,9886,Johnny Mnemonic
545,1954,Billy Zane,The Collector,Male,9059,Tales from the Crypt: Demon Knight
546,4724,Kevin Bacon,Balto (voice),Male,21032,Balto
547,5292,Denzel Washington,Lt. Parker Barnes,Male,9271,Virtuosity
548,79020,Scott McAfee,Littlefoot (voice),Male,19004,The Land Before Time III: The Time of the Great Giving
549,350,Laura Linney,Dr. Karen Ross,Female,10329,Congo
550,20006,Christopher Reeve,Dr. Alan Chaffee,Male,12122,Village of the Damned
551,22675,Damon Wayans,Maj. Benson Payne,Male,11008,Major Payne
552,3896,Liam Neeson,Robert Roy MacGregor (Rob Roy),Male,11780,Rob Roy
553,9012,Jonny Lee Miller,Dade Murphy / 'Crash Override' / 'Zero Cool',Male,10428,Hackers
554,5344,Meg Ryan,Kate,Female,397,French Kiss
555,4038,Susan Sarandon,Sister Helen Prejean,Female,687,Dead Man Walking
556,9778,Ice Cube,Craig Jones,Male,10634,Friday
557,5292,Denzel Washington,Lt. Commander Ron Hunter,Male,8963,Crimson Tide
558,3392,Michael Douglas,Andrew Shepherd,Male,9087,The American President
559,18277,Sandra Bullock,Angela Bennett/Ruth Marx,Female,1642,The Net
560,16935,Geena Davis,Morgan Adams,Female,1408,Cutthroat Island
561,3129,Tim Roth,Ted the Bellhop,Male,5,Four Rooms
562,5064,Meryl Streep,Francesca Johnson,Female,688,The Bridges of Madison County
563,4430,Sharon Stone,"Ellen ""The Lady“",Female,12106,The Quick and the Dead
564,15111,Jean-Claude Van Damme,Darren Francis Thomas McCord,Male,9091,Sudden Death
565,21089,Bruce Greenwood,Francis,Male,20156,Exotica
566,5469,Ralph Fiennes,Lenny Nero,Male,281,Strange Days
567,1137,Juliette Binoche,Pauline de Théus,Female,11876,The Horseman on the Roof
568,8891,John Travolta,Chili Palmer,Male,8012,Get Shorty
569,7317,Peter Sallis,Wallace (voice),Male,532,A Close Shave
570,58136,Christine Cavanaugh,Babe the Gallant Pig (voice),Female,9598,Babe
571,9221,Donald Pleasence,Dr. Sam Loomis,Male,10987,Halloween: The Curse of Michael Myers
572,27811,Peter Weller,Colonel Hendricksson,Male,9102,Screamers
573,8534,Kathy Bates,Dolores Claiborne,Female,11929,Dolores Claiborne
574,13021,William Baldwin,Max Kirkpatrick,Male,11859,Fair Game
575,11395,Victor Wong,Grandpa,Male,40508,3 Ninjas Knuckle Up
576,3,Harrison Ford,Linus Larrabee,Male,11860,Sabrina
577,6193,Leonardo DiCaprio,Arthur Rimbaud,Male,36834,Total Eclipse
578,24967,Alyssa Milano,Charlotte,Female,18392,Embrace of the Vampire
579,45415,William Katt,Ben Healy,Male,28601,Problem Child 3
580,204,Kate Winslet,Marianne Dashwood,Female,4584,Sense and Sensibility
581,67773,Steve Martin,George Banks,Male,11862,Father of the Bride Part II
582,57829,Anthony LaPaglia,Joe Reaves,Male,13531,Empire Records
583,7399,Ben Stiller,Tony Perkis,Male,14819,Heavyweights
584,15309,Lori Petty,Rebecca (Tank Girl),Female,9067,Tank Girl
585,6384,Keanu Reeves,Paul Sutton,Male,9560,A Walk in the Clouds
586,723,Patrick Swayze,Vida Boheme,Male,9090,"To Wong Foo, Thanks for Everything! Julie Newmar"
587,18277,Sandra Bullock,Lucy Eleanor Moderatz,Female,2064,While You Were Sleeping
588,3416,Demi Moore,Hester Prynne,Female,10533,The Scarlet Letter
589,738,Sean Connery,King Arthur,Male,6520,First Knight
590,11511,Daniel Stern,Max Grabelski,Male,26258,Bushwhacked
591,58198,Chris Farley,Thomas 'Tommy' Callahan III,Male,11381,Tommy Boy
592,1243,Woody Allen,Lenny,Male,11448,Mighty Aphrodite
593,2227,Nicole Kidman,Suzanne Stone,Female,577,To Die For
594,4173,Anthony Hopkins,Richard Nixon,Male,10858,Nixon
595,85,Johnny Depp,William Blake,Male,922,Dead Man
596,1271,Andy García,Jimmy 'The Saint' Tosnia,Male,400,Things to Do in Denver When You're Dead
597,43708,Kim van Kooten,Daantje,Female,42746,Little Sister
598,500,Tom Cruise,Ethan Hunt,Male,954,Mission: Impossible
599,6384,Keanu Reeves,Eddie Kasalivich,Male,12123,Chain Reaction
600,3999,Tom Hulce,Quasimodo (voice),Male,10545,The Hunchback of Notre Dame
601,2888,Will Smith,Captain Steven Hiller,Male,602,Independence Day
602,3061,Ewan McGregor,"Mark ""Rent Boy"" Renton",Male,627,Trainspotting
603,5469,Ralph Fiennes,Count László de Almásy,Male,409,The English Patient
604,6193,Leonardo DiCaprio,Romeo,Male,454,Romeo + Juliet
605,9206,Neve Campbell,Sidney Prescott,Female,4232,Scream
606,515,Glenn Close,Cruella De Vil,Female,11674,101 Dalmatians
607,514,Jack Nicholson,President James Dale / Art Land,Male,75,Mars Attacks!
608,9994,Helen Hunt,Dr. Jo Harding,Female,664,Twister
609,23678,Michael Jordan,Himself,Male,2300,Space Jam
610,18897,Jackie Chan,Insp. Chan Ka Kui,Male,9404,First Strike
611,15827,Scott Weinger,Aladdin (voice),Male,11238,Aladdin and the King of Thieves
612,1461,George Clooney,Seth Gecko,Male,755,From Dusk Till Dawn
613,3905,William H. Macy,Jerry Lundegaard,Male,275,Fargo
614,1652305,Paul Terry,James Henry Trotter,Male,10539,James and the Giant Peach
615,776,Eddie Murphy,Sherman Klump | Buddy Love,Male,9327,The Nutty Professor
616,16935,Geena Davis,Samantha Caine / Charly Baltimore,Female,11412,The Long Kiss Goodnight
617,11717,Mara Wilson,Matilda Wormwood,Female,10830,Matilda
618,35690,Shawn Wayans,Ashtray,Male,10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood
619,1160,Michelle Pfeiffer,Melanie Parker,Female,7300,One Fine Day
620,30430,Indira Varma,Maya,Female,28005,Kama Sutra - A Tale of Love
621,738,Sean Connery,John Patrick Mason,Male,9802,The Rock
622,521,Michael J. Fox,Chance,Male,25059,Homeward Bound II: Lost in San Francisco
623,19292,Adam Sandler,Happy Gilmore,Male,9614,Happy Gilmore
624,1205,Richard Gere,Martin Vail,Male,1592,Primal Fear
625,1004,Danny Aiello,Dosmo Pizzo,Male,9401,2 Days in the Valley
626,1100,Arnold Schwarzenegger,U.S. Marshal John 'The Eraser' Kruger,Male,9268,Eraser
627,40938,Romane Bohringer,Alice,Female,12531,The Apartment
628,500,Tom Cruise,Jerry Maguire,Male,9390,Jerry Maguire
629,7090,Kelsey Grammer,"Lt. Commander Thomas ""Tom"" Dodge",Male,9101,Down Periscope
630,1204,Julia Roberts,Mary Reilly,Female,9095,Mary Reilly
631,16483,Sylvester Stallone,Kit Latura,Male,11228,Daylight
632,2641,Martin Landau,Geppetto,Male,18975,The Adventures of Pinocchio
633,3035,Jerry O'Connell,Joe,Male,11962,Joe's Apartment
634,57755,Woody Harrelson,Roy Munson,Male,11543,Kingpin
635,12052,Gwyneth Paltrow,Emma Woodhouse,Female,3573,Emma
636,24967,Alyssa Milano,Lily Leonetti,Female,18220,Poison Ivy 2: Lily
637,6065,Dennis Quaid,Bowen,Male,8840,DragonHeart
638,1158,Al Pacino,Himself/Richard III,Male,42314,Looking for Richard
639,3416,Demi Moore,Erin Grant,Female,9879,Striptease
640,16857,Tom Everett Scott,Guy Patterson,Male,9591,That Thing You Do!
641,17346,Robin Tunney,Sarah Bailey,Female,9100,The Craft
642,57755,Woody Harrelson,Larry Flynt,Male,1630,The People vs. Larry Flynt
643,9575,Jada Pinkett Smith,Stony,Female,9400,Set It Off
644,15111,Jean-Claude Van Damme,Christopher Dubois,Male,9103,The Quest
645,2387,Patrick Stewart,Captain Jean-Luc Picard,Male,199,Star Trek: First Contact
646,2157,Robin Williams,Armand Goldman,Male,11000,The Birdcage
648,7502,Ernest Borgnine,Carface (voice),Male,19042,All Dogs Go to Heaven 2
649,6736,Pamela Anderson,Barbara Kopetski,Female,11867,Barb Wire
650,521,Michael J. Fox,Frank Bannister,Male,10779,The Frighteners
651,17403,Mike Judge,Beavis / Butt-Head / Tom Anderson / Mr. Van Driessen / Principal McVicker (voice),Male,3179,Beavis and Butt-Head Do America
652,3896,Liam Neeson,Michael Collins,Male,1770,Michael Collins
653,10297,Matthew McConaughey,Jake Tyler Brigance,Male,1645,A Time to Kill
654,18326,Dennis Miller,Rafe Guttman,Male,9431,Bordello of Blood
655,62,Bruce Willis,John Smith,Male,9333,Last Man Standing
656,3125,Madonna,Eva Perón,Female,8818,Evita
657,4274,Miou-Miou,Julie,Female,36998,The Eighth Day
658,6856,Kurt Russell,Snake Plissken,Male,10061,Escape from L.A.
659,8891,John Travolta,Maj. Vic 'Deak' Deakins,Male,9208,Broken Arrow
660,58198,Chris Farley,Mike Donnelly,Male,13997,Black Sheep
661,10430,Fred Ward,Earl Bassett,Male,11069,Tremors 2: Aftershocks
662,18892,Goldie Hawn,Elise Elliot Atchison,Female,2925,The First Wives Club
663,36422,Luke Wilson,Anthony Adams,Male,13685,Bottle Rocket
664,2232,Michael Keaton,Doug Kinney,Male,9304,Multiplicity
665,11184,Warwick Davis,Leprechaun,Male,19287,Leprechaun 4: In Space
666,2628,Kiefer Sutherland,Bob Wolverton,Male,11229,Freeway
667,8447,Jeff Daniels,Thomas 'Tom' Alden,Male,11076,Fly Away Home
668,2880,Emilio Estevez,Gordon Bombay,Male,10680,D3: The Mighty Ducks
669,13240,Mark Wahlberg,David McCall,Male,10543,Fear
670,1229,Jeff Bridges,Captain Christopher 'Skipper' Sheldon,Male,10534,White Squall
671,2461,Mel Gibson,Tom Mullen,Male,3595,Ransom
672,3392,Michael Douglas,Charles Remington,Male,10586,The Ghost and the Darkness
673,57119,Sinbad,Sam Simms,Male,12559,First Kid
674,15111,Jean-Claude Van Damme,Mikhail Suverov,Male,10861,Maximum Risk
675,49961,Michelle Trachtenberg,Harriet M. Welsch,Female,38223,Harriet the Spy
676,115654,Anna Nicole Smith,Carrie Wisk,Female,42911,Skyscraper
677,3416,Demi Moore,Annie Laird,Female,9623,The Juror
678,4135,Robert Redford,Warren Justice,Male,9302,Up Close & Personal
679,109,Elijah Wood,Sandy Ricks,Male,36355,Flipper
680,1100,Arnold Schwarzenegger,Howard Langston,Male,9279,Jingle All the Way
681,115790,Bin Shimada,General Blue,Male,39148,Dragon Ball: The Path to Power
682,380,Robert De Niro,Father Bobby,Male,819,Sleepers
683,44052,John Ingle,Narrator (voice),Male,19164,The Land Before Time IV: Journey Through the Mists
684,882,Liv Tyler,Lucy Harmon,Female,14553,Stealing Beauty
